AccountName,gameId,isPositive,review,Polarity
Zanda64,253230,Recommended,"Hat Kid can what Yookan't Yeah I copied that review but thats because it's 100 true Only an hour and a half into it but damn , the controls are fluent and smooth , the characters so far all have soul , the atmosphere of the worlds are great , bla bla bla ( I could go on but we'd be here for a while ) .",1
#NAME?,238460,Recommended,"Great music , very atmospheric and controls are great .",1
Saje,219150,Recommended,"On top of it all , it has a booming soundtrack , catchy graphics and non stop fun and creativity with all the masks and weapons .",1
Razonix,4000,Recommended,"The graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person Bravo , man Ah , of course , there're the achievements and the trading cards available , so it's another major thumbs up for this game .",1
ニューロ,253230,Recommended,"The game itself is just generally really fun , whether you're exploring , you're completing objectives , it's really neat The music is great , the visuals are nice , and the atmosphere and the dialogue is really good , there's not really much to say , other than this is a brilliant game",1
Broocevelt,238460,Recommended,"If you're looking for a casual but fun co op puzzle platformer , with hilarious humour both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ('s ) .",1
Cernepel,238460,Recommended,"Great music , and atmosphere , gamplay is okay 10/11 would answer the phone again .",1
Cole,253230,Recommended,"A Hat in Time is a FANTASTIC game , with excellent platforming , amazing gameplay , and a rich and vibrant world full of great level design and beautiful music .",1
DrunkleTom,219740,Recommended,"Overall ( good score ) An brilliant survival game which combines great gameplay , music and graphics to bring the whole don't Starve experience to life .",1
Elesh Norn,238460,Recommended,"Covered in a beautiful pixel graphics , with smart farm / fishing / dungeoneering gameplay and regular updates .",1
Rocking_Star101,238460,Recommended,"Pros : Unique game / design concept Excellent storyline Wonderful sound design ( really shines late game ) Pretty good graphics for a visual novel Gets you comfortable with the game before throwing you off a cliff into lava to cook your sanity for a bit before feasting on it don't really know if I can even call this a game , because of some of it's mechanics ( the mechanics being the Pro point here ) ",1
Combine™,253230,Recommended,J Grooves + C thun from World of Warcraft is in the game ( The Glitchy Shop Keeper sounds like him ) + Hat Girl has a beautiful spaceship home with lovely soft carpet + Hat Girl loves to sit down and relax + Hat Girl has a very adorable voice + Hat Girl needs to be protected at all costs + Hat Girl is very adorable and has a ( good score ) personality + The Haunted Mansion level spooked the hell outta me + Exploring the giant worlds are very fun + Soundtrack is very addicting and lovely + A very cute as heck game just like it said First time i've played a 3D Platformer in a very long time and this game succeeded at what it wanted to be .,1
Daeminos,238460,Recommended,"As you play through the multi faceted worlds , you explore many wonderful mysteries and beautiful biomes filled with danger and great rewards .",1
Dan Schneider's Hard Drive,253230,Recommended,"The final level , Alpine Skyline , was not only some of the best gameplay that A Hat In Time offers , it's also undeniably beautiful to look at .",1
Daveacus,219740,Recommended,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,1
DoW.Phr0stY,253230,Recommended,"Soundtrack is great and progression of the way the music plays throughout the game adds to the atmosphere of the game , definitely affecting how you feel within the game .",1
Dr. Heinz Doofenshmirtz,238460,Recommended,"First of all is this game worth its money Yes for the price of 10 you get a farming game wich is just great its full of content and will be updated ( even with a multiplayer ) its relaxing , challenging and beautiful but its not all about the farming you will get to get friends , go fishing , go mining , get married , get animals , get equipment , etc .",1
🌸HelloKittyKawaii🌸 ♡,253230,Recommended,"pros fun nostalgia the main character is so cute and charming beautiful maps can be downloaded endless amount of fun and collecting fairly decent sized maps beautiful graphics this game has a workshop unlike most platformers so that kind of makes it even more fun with the amazing mods that can be downloaded and you can also play as mustache girl for those who don't know , thought that was a really nice mod to add , thanks to whoever made it and keep up the great work , guys I mustache you a question but I'll shave it for later ( ) ( ) / .",1
🌸HelloKittyKawaii🌸 ♡,253230,Recommended,"this is a really fun platformer that'll give you nostalgia and I personally like the badges , you can take beautiful in game panoramas and it's just a really wacky , cute game .",1
Edge,698780,Recommended,"Yes , the learning curve is steep , and yes the graphics are from the 1990's but that all adds to its appeal .",1
emmet,219740,Recommended,"Great game Cute visuals , nice plot , really fun to play at night when you want to pass time",1
Err,238460,Recommended,"Great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1
Fnordy,219740,Recommended,"Aren't you the cutest thing ever Great game , really great to play a bit on the easy side and on the short side , sure mods can fix those things but still , HatKid is really easy to control , the worlds are great , the graphics aren't expectacular but since it's a cartoonish game the art style make it up , also , the most important , HATS ( good score ) would pay full prize for a sequel",1
