gameId,AccountName,Date,Hours_Played,isPositive,review,is_audio,audio_polarity,is_graphics,graphics_polarity,is_gameplay,gameplay_polarity
413150,Kelsia,"July 10, 2016",158.7 hrs on record,Recommended,"The only issue i would have with this game is the fishing mechanic as it can be a little awkward , but the modding community has created ways of getting around that Get this game trust me you won't regret it : P / 10",,,,,1,1
219740,Kimbo Schlice,"June 29, 2014",6.5 hrs on record,Recommended,"The 80's retro style and attempt at questioning violence in general is pretty interesting , and the gameplay is pretty fun .",,,,,1,1
219740,klippx,"March 14, 2018",19.8 hrs on record,Recommended,"Likes + Big maps , with replayability as you unlock abilities + Cute , 100 safe for kids + Quirky humor + Fun + Addictive + Challenging + Varied maps + A lot of extra content to find ( cosmetic hat upgrades , decorations in the hub ) + Great soundtrack Neutral Childish design ( enemies , emotes ) Toon graphics are a matter of taste .",,,,,1,1
253230,KT_Extinction,"July 16, 2016",81.0 hrs on record,Recommended,"Rimworld's graphics are the simplistic , charming Prison Architect style , with similar mechanics in zoning and construction mechanics .",,,,,1,0
253230,Lodum,"October 12, 2017",38.6 hrs on record,Recommended,"Overall , the story , world , and humor are probably the game's strongest assets but the gameplay's no slouch either .",,,,,1,1
253230,lone,"October 26, 2017",12.5 hrs on record,Recommended,"Not only for its interesting characters and its provocative gameplay , but its spin on what a dating sim is / can be and human to computer interactions completely hooked me on it .",,,,,1,1
253230,LukeNukem,"December 9, 2013",4.7 hrs on record,Recommended,Great satisfying combat combined with a great soundtrack that makes you want to play it forever so for the price it's amazing and 100 worth it .,,,,,1,1
219740,Lyithos,"June 20, 2014",616.6 hrs on record,Recommended,"A fun , challenging survival game with an interesting gameplay style added to it .",,,,,1,1
219740,Macabre Octopus,"August 20, 2013",4.8 hrs on record,Recommended,"I love the music , the visuals , the hard as nails gameplay .",,,,,1,1
219150,Maelstrom,"December 5, 2015",35.1 hrs on record,Recommended,"jpg 1 year later I haven't bothered to delete it why not just play it for a bit lol 30 hours later Get all the cool gear , but not even halfway through all the possibilities Die because of the awful enemy spawning gg m8 Never play again But seriously , I love this game .",,,,,1,0
238460,Mama Bear,"January 6, 2015",22.8 hrs on record,Recommended,"The storyline is extremely strong and gameplay is smooth and quick , but nothing could overcome the perfect soundtrack .",,,,,1,1
253230,Master_Chief,"July 12, 2016","1,340.6 hrs on record",Recommended,"This game is completely enthralling With an amazing soundtrack , enemies that constrantly keep you on the edge of your seat , an amzing dificulty scaling system , and AMZING boss battle that will leave you feeling like you're on top of the world .",,,,,1,1
253230,MaynezSE,"August 1, 2018",20.9 hrs on record,Recommended,"It has awesome gameplay , controls feel very responsive ( compared to , say , Yooka Laylee , which are the same genre ) , music and art design are made with so much care that they blend together quite nice .",,,,,1,1
253230,Merci,"April 21, 2018",25.2 hrs on record,Recommended,* Snatcher intensifies * Pros : Solid controls for a platformer on PC ABSOLUTELY ADORABLE Seriously I love these characters Soundtrack is top notch Fun story Boss battles are actually really fun Whaaaat Cons : Chapter 3 has some serious tonal shift during one of the missions .,,,,,1,1
238460,Mevvallanneous Bob,"February 26, 2015",17.7 hrs on record,Recommended,"Moreover , the music is just plain nice to listen to by itself if you're into it Controls : While the controls may take some getting used to ( I use a 360 gamepad for games when it's available ) , that's exactly the ticket .",,,,,1,-1
253230,Mevvallanneous Bob,"February 26, 2015",17.7 hrs on record,Recommended,"From its gritty story , stylish visuals , awesome music , and absurdly fun gameplay mechanics , it'd be quite a loss to not experience the game for yourself .",,,,,1,1
253230,Minty,"August 14, 2018",26.0 hrs on record,Recommended,tl dr A brilliant atmosphere and responsive gameplay serves as an incredible kickoff for Gears for Breakfast .,,,,,1,1
294100,Misheru-san,"March 29, 2016",115.4 hrs on record,Recommended,I love everything about this game EXCEPT the fishing mechanics .,,,,,1,1
219740,Mitalis,"February 29, 2016",97.5 hrs on record,Recommended,"The game is pretty , the controls are pretty decent , the joystick support is nice although I haven't fully figured out all the controls for that yet .",,,,,1,1
238460,Mittsies,"December 4, 2016",476.3 hrs on record,Recommended,"The music is dynamic too : relaxing and calm while you're building and managing your colony , then switches to a more upbeat track during combat sequences .",,,,,1,0
294100,Mugen,"August 4, 2014",68.7 hrs on record,Recommended,"So to summarize here is a pro / con list PROS : Randomly generated levels Over 100 items to master Tons of different enemies and bosses to defeat THE MUSIC IN THIS GAME IS GIVEN TO US BY THE GODS Different characters to play and master , each with strenghts and weaknesses Tons of different kinds of enemies CONS : ( Steep learning curve Yeah that's it for cons : ) And don't even get me started on the DLC , Wrath of the Lamb , because it's a whole another experience Prodigy OUT",,,,,1,0
294100,Mumra,"August 2, 2016",63.3 hrs on record,Not Recommended,"Certainly there are some good things here , I have over 40 hours logged because the game's world and mechanics are intriguing the graphics have a certain charm , they are more than adequate for a game like this , and it is set in an interesting and well thought out sci fi world .",,,,,1,1
413150,Naju34,"January 3, 2016",338.1 hrs on record,Recommended,"A game in which grinding is actually fun and not tedious , with a very interesting class based co op , epic boss battles , amazing OST , beautiful art and sprite design , and really , really fun gameplay .",,,,,1,1
253230,NiKaDra,"July 19, 2016",15.5 hrs on record,Recommended,"( The entire game + all dlc + soundtrack less than 1 ) You should with no doubt play this awesome game It features hundreds of hours of gameplay for sure , along with an immense amount of bosses and items If this looks good to you I say BUY IT",,,,,1,1
219740,Not Legato,"October 7, 2017",21.8 hrs on record,Recommended,"While the game suffers from a lack of difficulty and rather obvious placement of collectibles , it's a ton of fun to play , the soundtrack is fantastic and I can recommend it easily based on those things .",,,,,1,0
238460,Ohaiyo Oppa,"December 8, 2014",222.1 hrs on record,Recommended,"I would give it a ( bad score ) due to the unrealistic graphics and sprinting animations ( REMEMBER YOU CAN ACTUALLY ADD MODS ON THE WORKSHOP INTO THE GAME ) Now , For the gameplay In Garry's Mod the game is full of Gamemodes such As TTT ( Trouble in Terrorist Town ) Prop Hunt and much more This game gives a better feel to sandbox games ( Instead of old lame Minecraft ) All and All i would rate this game : ( good score )",,,,,1,1
253230,ohnofabian,"January 18, 2015",10.4 hrs on record,Recommended,"The design and gameplay are awesome , i'm addicted to this game When i release prisoners i feel like playing slot games .",,,,,1,1
698780,olevur,"February 29, 2016",86.2 hrs on record,Recommended,Would recommend this game for people who like pixelated graphics and enjoy having an open world where they are free to build what they want and those who are looking to battle and grind to fight the toughest monsters .,,,,,1,1
294100,OwOs,Mar-15,269.1 hrs on record,Recommended,"One of the best games ever Multiplayer ( Can be done with mods just they are not officially supported ) Singleplayer Kids Teens Adults Casual players Pro players Low / Budget Medium / Office PC ( Early colony games ) High / Gaming PC ( Late colony games ) Extreme / High end or more Unplayable or gamebreaking Frustrating and feels unfinished Few Bugs but nothing gamebreaking No bugs were encountered Simple Sometimes challenging Mostly challenging Easy to learn and hard to master Masochistic but fair Too difficult and unbalanced Not needed / None Bad Average Good Very good Masterpiece ( self driven ) A matter of taste Bad Average Good Very good Masterpiece Not needed / Music turned off Bad Average Good Very good Masterpiece Not needed / None Only for leaderboards / ranks Average grind level Heavily depends on gamestyle / personality A lot of grinding but feels rewarding Too much grind and feels repetitive Really short ( 0 8 hours ) Short ( 8 20 hours ) Long ( 20 50 hours ) Very long ( 50 99 hours ) Endless ( 100 + hours ) In Game Shop ( only cosmetics ) In Game Shop ( boosts / saving time ) In Game Shop ( superior loot / stats ) Free Not much Full price Wait for sale don't do it Feel free to copy this list , but please respect my effort and don't remove this : Fackel , This games is amazing , I have definitely sunk over 1000 + hours on a cracked copy , until I got the steam one to support my man tynan .",,,,,1,1
253230,Padre,Aug-30,240.4 hrs on record,Recommended,Graphics forget what reality is good it's own lane Gameplay good Addictive time killer at walls is better don't Audio good Very good too bad ears will bleed Audience good Adults PC Requirements if you can run paint good Potato boiiiiii NASA if they have a spare computer Difficulity press A significant brain usage good Easy to learn / Hard to master Souls Grind good Nothing to grind if you care about leaderboards / ranks necessary to progress grind level much grind need a second life for grinding Story good Make Your Own Adventure sucks replace your life Game Time enough for a cup of coffee good To infinity and beyond Price free good Worth every penny you have some spare money left recommended could also just burn your money Bugs good Only caused by some third party mods bugs get annoying Survival Evolved game itself is a big terrarium for bugs,,,,,1,1
