AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
TheDarkOcarina,238460,"March 10, 2014",198.2 hrs on record,Recommended,1,0,if you ever get bored of your weapons and maps you can download weapons and maps from the community .,1,0,1
Yannick,253230,"June 15, 2016",54.9 hrs on record,Recommended,1,0,"after my first 17 hours i can definetly say : it's worth its money ( but i got it via family sharing : p ) i had 17 hours full of fun , because of the gameplay full of routine .",1,1,1
UN0W3N,294100,"February 9, 2017",7.4 hrs on record,Recommended,72,4,"you can choose the more relaxed nature of a storyteller which will allow you to build up your base , see your colony prosper unchallenged by raids or cruel weather effects and once you feel like you're ready to up the ante , switch to a storyteller of increased difficulty and more random behaviour .",1,0,1
Vanom,219740,"March 2, 2018",7.8 hrs on record,Recommended,15,1,"so vanom is not really a social type , mostly he spends his time on video games and anime ( that is not me , but in game i could not control fully so skip the anime part ) , however his childhood friend sayori proposes him joining one of the school clubs and she invites him to the one she is in , literature club .",0,-2,-2
RedDawn141,219150,"February 17, 2018",833.1 hrs on record,Recommended,20,2,a fantastic sandbox builder with amazing mechanics .,1,1,1
Rurik,294100,May-19,2.7 hrs on record,Recommended,76,2,"but people who likes relaxing and slow gameplay with low amounts of actions needed , who likes to see how the base grows and you get stronger army then get it .",1,0,1
Vampyri,294100,"November 2, 2014",145.3 hrs on record,Recommended,1,0,"this mechanic would be frustrating in a game that doesn't offer some other form of progression , and tboi clearly understands that .",1,0,1
HumbleMrRecker,219150,"January 6, 2015",10.2 hrs on record,Recommended,1,0,the enemy ai can be a little weird sometimes but as a whole it was an enjoyable play with an engaging soundtrack .,1,0,0
Great Hero J,294100,"October 20, 2018",245.6 hrs on record,Recommended,4,0,"rimworld , being a sandbox game , is also perfect for modders to tinker around with existing mechanics or let their imagination off the leash and create something awesome .",1,0,1
Eddy63,219740,"July 16, 2016",584.4 hrs on record,Recommended,54,5,and it's not always the enemy attacks that will kill you .,1,0,1
CULT|infernovia,219740,"July 3, 2018",128.5 hrs on record,Recommended,82,5,but combat isn't all there is to this game .,1,0,1
LeGit,238460,Feb-02,5.7 hrs on record,Recommended,54,0,it made me laugh out loud one moment and then painfully squirm in my chair the next all with a game where 90 of its gameplay consists of the occasional left click .,1,0,1
KeekLaH,219150,"November 26, 2017",41.9 hrs on record,Recommended,19,0,and it literally has years of gameplay .,1,0,1
kasztoix,219150,"November 22, 2018",137.1 hrs on record,Recommended,47,2,if this game would have opportunity to make massive projects ( not possible because of only one layer of terrain game is happening ) or fluid control this game would be epic but don't get me wrong it is still awesome game with a lot things to do / build / conquer etc .,1,1,1
Mr. Smiles,698780,"March 13, 2017",635.1 hrs on record,Recommended,77,2,highly in depth gameplay with micromanagement that is ( largely ) optional until you need it .,1,1,1
FleetCommand,219740,Jan-06,23.1 hrs on record,Recommended,5,0,"you control hat girl , who as you learn in the first minute of the game got stuck with her spaceship and have to collect time pieces ( in the form of hourglasses ) to be back on the road again and head home .",1,0,1
Vitz,413150,"April 15, 2016",56.0 hrs on record,Recommended,1,0,"some of the un intuitive and annoying game mechanics harvest moon had , this game fixed and made better .",1,1,1
Raven,253230,"September 13, 2016",689.5 hrs on record,Recommended,7,2,"lots of difficulty levels depending on how hardcore you want things to be , and plenty of big and little things to accomplish .",1,1,1
Stormo,698780,"February 4, 2017",617.7 hrs on record,Recommended,148,7,"occasionally , enemy factions will attempt to raid your settlement , and you will need to keep evolving in order to withstand their ever strengthening attacks .",1,0,1
HisDisciple,219150,"November 29, 2013",24.3 hrs on record,Recommended,1,0,the enemies are deadly enough that simply charging into a room without a plan is a sure recipe for failure .,1,1,1
Avolicis,219740,Mar-08,33.9 hrs on record,Recommended,11,0,"hat kid handles well the movement is smooth and satisfying , and the mechanics never left me feeling like damage or deaths i took were out of my control .",1,1,1
Crimson-Albedo,219740,"July 23, 2018",32.3 hrs on record,Recommended,39,1,sometimes platforming mechanics can seem difficult .,1,0,1
Requiem Æternam,253230,"August 5, 2018",20.6 hrs on record,Recommended,7,0,"controls so tight and a move set that feels awesome to use ( except power beam , love the geno reference but holy hell is it awful to use ) ( good score ) one of the few games i know to exceed hype in a world filled with hype train wrecks .",1,1,1
CCL sama,238460,"May 14, 2015",13.3 hrs on record,Recommended,1,0,what makes this game so addicting is the fast paced gameplay and the variety of moves you can perform depending on what weapon or mask you are using .,1,1,1
Kasdeya,294100,"September 2, 2017",63.8 hrs on record,Recommended,51,1,"the problem is that once you press jump to location in the letter , this option disappears and you must find the enemies again by looking all over the map if you want to check the location one more time .",1,-1,1
GlacialMaw,253230,Jan-13,13.1 hrs on record,Recommended,106,10,"price free worth the full price wait for a sale don't buy system requirements potatoes run this at 60fps 4k ultrahd non gaming pc's can run this decent pc's run it no problem pretty high say goodbye to steady fps a tutorial on how to fry your computer graphics stylistic pure garbage decent enough good gorgeous i can't discern what's real anymore , help me content wait , this game has content not enough and not good enough , but not good good , but not enough good , and a good amount i'm 147 hours in and i've finished about 25 difficulty if you have a mouse , you have it all easypeasy lemonsqueezy normal but no difficulty curve becomes harder as you progress difficult , but not impossible i can't even bugs and glitches what do you mean ghandi isn't supposed to react that way it's gamebreakingly bad enough , but not enough to make me stop playing a few none summary a fluent and creative platforming game with marvelous bosses and intriguing worlds .",0,-2,-2
OblivionPenguin,219740,Jun-01,159.5 hrs on record,Recommended,72,5,"drafting your colonists isn't the only way to get them to fight , but it the one instance in which you directly control what they do and where they move .",1,0,1
Rahu X,253230,"March 16, 2018",71.2 hrs on record,Recommended,18,0,"so smooth that you'll almost swear that hat kid controls just as well as mario , if not better .",1,1,1
JaguarUSF,219150,"February 22, 2017",20.5 hrs on record,Recommended,17,1,"hostile enemies will invade , so defenses must be constructed ( the game utilizes cover ) prisoners captured after a raid can be incorporated into society or harvested for organs ( among other options ) .",1,0,1
akasharose,219740,"November 25, 2014",39.6 hrs on record,Recommended,1,0,"insane mode has a difficulty curve for an enormous challenge if you want , and the story is wonderfully adorable .",1,1,1
Haladmer,219150,"July 16, 2016",11.1 hrs on record,Recommended,3,0,recommend if you enjoy god games where you do more influencing than directly control gameplay yes gameplay livestream recording :,1,1,1
UndyingCrystal,219740,"September 22, 2014",17.1 hrs on record,Recommended,1,0,"food rots , weather changes , the daylight fades quickly , and as you go on , hounds and other enemies will hunt you down .",1,0,1
icn,253230,"October 26, 2017",15.2 hrs on record,Recommended,66,6,"you know , the game that actually plays like your nostalgia riddled brain makes you think the old classics played like a fuzzy , joyful adventure with witty writing , absurd characters and controls that are not clunky and don't make you rage quit into oblivion .",1,1,1
Tiwill,253230,"October 11, 2017",38.9 hrs on record,Recommended,104,3,"but , personally , no air control just means you get to control your character less frequently , which isn't as fun .",1,-1,1
Scorpio-Eric,113200,"October 6, 2013",194.8 hrs on record,Recommended,1,0,"even if you do just grind to get end game items you'll likely get a few dozen hours of challenging gameplay , with fun and frustrating boss fights .",1,1,1
[GC]SpiritWolf,219150,"February 25, 2014",311.3 hrs on record,Recommended,1,0,"you die , craft , defeat bosses , explore , build and with it's fairly recent update before a terraria 2 was announced , it added quite a large amount more of items to craft , including weapons , armor and just decorative stuff , ontop of that it added new bioms and a new set of bosses and what not .",1,0,1
Temko,698780,"July 15, 2016",19.9 hrs on record,Recommended,233,13,"sadly the assets and abilities are not there yet , and it needs massive expansion but the base assets are great and core gameplay is very well put together .",1,1,0
Slaiyn,4000,"October 25, 2014",123.6 hrs on record,Recommended,1,0,each run the player is confronted with a randomly generated arrangement of rooms containing a wide variety of enemies and traps .,1,0,1
bluemuppet,219740,"November 24, 2017",13.3 hrs on record,Recommended,68,2,"overall the best 3d platformer i've played in years , expect 10 20 hours of gameplay to complete , depending on how dedicated you are to collecting everything .",1,1,1
Irafas,698780,"July 15, 2016",23.0 hrs on record,Recommended,25,20,"i created a tribe of nudist spear ladies i created an underground fortress at the north pole i created many death rooms to lure enemies into i made an idyllic society of high tech farmers i created a society of cannibals that ate any who entered the area i got crushed by raiders i crushed raiders i became raiders and i had fun rimworld is a game whose gameplay has obviously been inspired by games like dwarf fortress , and whose artstyle from prison architect ( with their blessing ) .",1,0,1
ClassyTurtle,294100,"September 7, 2017",403.4 hrs on record,Recommended,13,3,"there are also trade caravans from nearby factions , as well as enemy raiders to come harass and murder your poor colonists .",1,0,1
